START
P	rbrbrj
1497860,GYRO,-0.11,-0.16,0.01
1497862,ROT,0.05,0.06,1.00,-0.05
1497865,GAMEROT,0.05,0.22,0.97,-0.06
1497871,ACCEL,-1.07,-1.00,-9.61
1497873,GRAV,-1.17,-0.91,-9.57
1497875,LINACC,0.10,-0.08,-0.04
1497879,MAGCAL,9.81,8.31,45.88
1497893,STAB,1497895,ACCEL,-1.07,-0.80,-9.73
1497900,GYRO,-0.05,-0.17,-0.01
1497902,ROT,0.06,0.06,1.00,-0.05
1497905,GAMEROT,0.05,0.22,0.97,-0.06
1497911,MAGCAL,9.88,7.56,47.81
1497924,ACCEL,-0.96,-0.69,-9.23
1497931,GRAV,-1.29,-0.88,-9.55
1497933,LINACC,0.33,0.18,0.32
1497940,GYRO,-0.09,-0.34,-0.06
1497942,ROT,0.06,0.06,0.99,-0.05
1497945,GAMEROT,0.05,0.22,0.97,-0.06
1497951,STAB,1497954,MAGCAL,9.88,8.25,48.25
1497956,ACCEL,-1.46,-1.11,-9.65
1497980,GYRO,-0.05,0.09,-0.10
1497982,ROT,0.07,0.06,0.99,-0.05
1497985,GAMEROT,0.06,0.22,0.97,-0.06
1497991,ACCEL,-1.88,-0.92,-10.45
1497993,GRAV,-1.36,-0.82,-9.55
1497995,LINACC,-0.52,-0.10,-0.91
1497999,MAGCAL,10.56,8.31,47.19
1498004,STAB,1498017,ACCEL,-1.23,-0.50,-9.77
1498021,GYRO,0.02,0.04,-0.07
1498023,ROT,0.06,0.06,1.00,-0.05
1498026,GAMEROT,0.06,0.22,0.97,-0.06
1498033,MAGCAL,9.69,7.94,47.31
1498042,GRAV,-1.34,-0.84,-9.55
1498044,LINACC,0.11,0.34,-0.22
1498049,ACCEL,-0.92,-0.50,-9.12
1498054,STAB,1498060,GYRO,-0.06,-0.20,0.02
1498062,ROT,0.07,0.06,1.00,-0.05
